Date,recipient,in_degree
2018-10,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,605
2018-7,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,1256
2018-7,tz1hjem5Rpf4KAVbwMLJet75TDb8HjAKnTYk,738
2018-7,tz1RRVLD5LEu8iaoTMGc5L1NiyiEGuSUtAwX,841
2018-8,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,846
2018-9,tz1KtGwriE7VuLwT3LwuvU9Nv4wAxP7XZ57d,508
2018-9,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,931
2019-10,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,604
2019-10,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,761
2019-10,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,556
2019-11,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,2040
2019-11,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,679
2019-11,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,508
2019-11,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,615
2019-11,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,829
2019-11,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,742
2019-12,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,842
2019-12,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,3362
2019-12,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,989
2019-4,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,611
2019-4,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,558
2019-5,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,631
2019-5,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,756
2019-6,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,558
2019-6,KT1BRudFZEXLYANgmZTka1xCDN5nWTMWY7SZ,2669
2019-6,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,778
2019-7,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,781
2019-7,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,517
2019-7,KT1BRudFZEXLYANgmZTka1xCDN5nWTMWY7SZ,1637
2019-8,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,750
2019-8,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,724
2019-8,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,580
2019-9,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,971
2019-9,KT1F1EfPahaN35gi6aCYB93xV5W6HgVEiZuQ,716
2019-9,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,550
2020-1,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,2123
2020-1,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1397
2020-1,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1583
2020-1,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,606
2020-1,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1507
2020-1,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,667
2020-1,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,866
2020-1,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,849
2020-1,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1283
2020-10,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,655
2020-10,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,727
2020-10,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1332
2020-10,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,3635
2020-10,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1139
2020-10,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,1401
2020-10,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,792
2020-10,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,710
2020-10,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,517
2020-10,tz1gyfD1qFJtBXzq6phZJfeZwXRGVk6U5WBb,651
2020-11,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,1869
2020-11,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1413
2020-11,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,4241
2020-11,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,802
2020-11,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1372
2020-11,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,629
2020-11,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1136
2020-11,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,525
2020-11,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,500
2020-12,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,529
2020-12,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,1944
2020-12,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,859
2020-12,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1401
2020-12,tz1hjem5Rpf4KAVbwMLJet75TDb8HjAKnTYk,664
2020-12,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,714
2020-12,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,5318
2020-12,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1395
2020-12,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,829
2020-2,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,1207
2020-2,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,730
2020-2,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1077
2020-2,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,1208
2020-2,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1624
2020-2,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1430
2020-2,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1713
2020-2,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1401
2020-2,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,660
2020-2,tz1ektsmnpLKo2G5cThCeMBJuZP6nAMVM8N6,685
2020-2,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,1322
2020-2,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1905
2020-2,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,5232
2020-2,tz1R6yvgoDTo8fsDsNqJmwakXHQAJrXxERAf,583
2020-2,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1106
2020-3,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,781
2020-3,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,937
2020-3,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,916
2020-3,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1082
2020-3,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,3818
2020-3,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,1187
2020-3,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1222
2020-3,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1067
2020-3,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,1090
2020-3,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1190
2020-3,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,996
2020-3,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,951
2020-4,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1130
2020-4,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,517
2020-4,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,675
2020-4,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1082
2020-4,tz1ektsmnpLKo2G5cThCeMBJuZP6nAMVM8N6,619
2020-4,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,1104
2020-4,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,796
2020-4,tz1MMJcuTXL6xh4tZT5rGsbzaawCyQUhpxBr,529
2020-4,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1264
2020-4,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,1586
2020-4,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,4110
2020-4,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,649
2020-4,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,569
2020-4,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1034
2020-4,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,778
2020-4,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,1263
2020-4,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,506
2020-5,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,520
2020-5,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,749
2020-5,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1259
2020-5,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,1309
2020-5,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,4259
2020-5,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1010
2020-5,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1151
2020-5,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,1225
2020-5,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1108
2020-5,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,672
2020-5,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,649
2020-5,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,987
2020-5,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,884
2020-5,tz1ektsmnpLKo2G5cThCeMBJuZP6nAMVM8N6,725
2020-5,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,1586
2020-5,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1968
2020-5,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1101
2020-6,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1200
2020-6,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1527
2020-6,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,1565
2020-6,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1365
2020-6,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,1368
2020-6,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,735
2020-6,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,998
2020-6,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1153
2020-6,tz1iNNBDgK53MYRwnZae6zsRg73nqBGMcWEN,696
2020-6,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,655
2020-6,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,652
2020-6,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,1522
2020-6,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,951
2020-6,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1490
2020-6,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,3519
2020-7,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,760
2020-7,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,796
2020-7,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,2694
2020-7,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,545
2020-7,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1411
2020-7,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,823
2020-7,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1265
2020-7,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,5800
2020-7,tz1dD2rBsYYLnsZtijtGqT4tynCEVaEJ6DeL,522
2020-7,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1044
2020-7,tz1MMJcuTXL6xh4tZT5rGsbzaawCyQUhpxBr,1004
2020-7,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,1072
2020-7,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1315
2020-7,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,780
2020-7,tz1er6YkQ5F7Vu8TcF5LLnNK4y5Bt5eQNQ1Z,594
2020-7,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,946
2020-7,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,679
2020-8,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1395
2020-8,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1043
2020-8,tz1MRssJTFokjJ4WHAY63wFTufQ8qpxZJtvU,865
2020-8,tz1MqUjLpkCXMXMqg5A7KNWYaL98Ysm8qnZ9,1418
2020-8,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1463
2020-8,tz1dD2rBsYYLnsZtijtGqT4tynCEVaEJ6DeL,550
2020-8,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1401
2020-8,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,1162
2020-8,tz1cYfMsbsGhxPqDovmaQHDByTeqiRTygEpc,934
2020-8,tz1ektsmnpLKo2G5cThCeMBJuZP6nAMVM8N6,502
2020-8,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,732
2020-8,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1055
2020-8,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,786
2020-8,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,7641
2020-8,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,683
2020-8,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1952
2020-8,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,2219
2020-9,tz1SXYozdnNU8SiwTYxucbPZasg8fgQqvtDf,1105
2020-9,tz1Qf4qkpx6ArUCzCwwPwgVvU65RTLGDEskT,534
2020-9,tz1VMPsrjcLKeiY346FR58W3Lum5b69YCu3F,526
2020-9,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1206
2020-9,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1549
2020-9,tz1hoUB13E23rWeBda9cMdLmT4nscpmTvWAy,602
2020-9,tz1f1oaPMonYjwvKHoUUg9FnHny3CNL4PZfD,776
2020-9,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,811
2020-9,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,757
2020-9,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,766
2020-9,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,928
2020-9,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,4604
2020-9,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,1143
2021-1,tz1dD2rBsYYLnsZtijtGqT4tynCEVaEJ6DeL,549
2021-1,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1551
2021-1,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1212
2021-1,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1251
2021-1,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,697
2021-1,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,9341
2021-1,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,2492
2021-1,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,1148
2021-1,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,710
2021-1,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,973
2021-1,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,2469
2021-1,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1120
2021-10,KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,1216
2021-10,KT1TR4qabnDU6aAUym6nauSGaRwJpoKU3efP,1608
2021-10,KT1M81KrJr6TxYLkZkVqcpSTNKGoya8XytWT,2321
2021-10,KT1XTxpQvo7oRCqp85LikEZgAZ22uDxhbWJv,693
2021-10,KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,958
2021-10,KT19JYndHaesXpvUfiwgg8BtE41HKkjjGMRC,661
2021-10,KT1XPFjZqCULSnqfKaaYy8hJjeY63UNSGwXg,554
2021-10,KT1X3zxdTzPB9DgVzA3ad6dgZe9JEamoaeRy,1425
2021-10,KT1XXAavg3tTj12W1ADvd3EEnm1pu6XTmiEF,714
2021-10,KT1FFE2LC5JpVakVjHm5mM36QVp2p3ZzH4hH,651
2021-10,KT1C9gJRfkpPbNdBn3XyYbrUHT6XgfPzZqXP,717
2021-10,KT1KJhxkCpZNwAFQURDoJ79hGqQgSC9UaWpG,872
2021-10,tz1aJ34EpQnBV3gwPwFbSs2TB6WbdbFTzto8,1381
2021-10,KT1TnTr6b2YxSx2xUQ8Vz3MoWy771ta66yGx,1476
2021-10,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,2180
2021-10,KT1UMAE2PBskeQayP5f2ZbGiVYF7h8bZ2gyp,533
2021-10,KT1LzyPS8rN375tC31WPAVHaQ4HyBvTSLwBu,708
2021-10,KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,828
2021-10,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,922
2021-10,KT1Xobej4mc6XgEjDoJoHtTKgbD1ELMvcQuL,502
2021-10,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,609
2021-10,KT1LRboPna9yQY9BrjtQYDS1DVxhKESK4VVd,610
2021-10,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,759
2021-10,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,992
2021-10,tz1c2yBQNrofzKvKLouC9TqHELSnh64fm8dn,1076
2021-10,KT1Kp3KVT4nHFmSuL8bvETkgQzseUYP3LDBy,779
2021-10,KT1J3wTYb4xk5BsSBkg6ML55bX1xq7desS34,678
2021-10,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,14575
2021-10,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,1045
2021-10,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,2303
2021-10,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1021
2021-10,KT1PuPNtDFLR6U7e7vDuxunDoKasVT6kMSkz,650
2021-10,KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,1098
2021-10,KT191reDVKrLxU9rjTSxg53wRqj6zh8pnHgr,1646
2021-10,tz1VeaJWkdr2m5YaKFgeAafenhHhDcMxWfHC,593
2021-10,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,1063
2021-10,KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,3549
2021-10,KT1A5P4ejnLix13jtadsfV9GCnXLMNnab8UT,954
2021-10,KT1LHHLso8zQWQWg1HUukajdxxbkGfNoHjh6,532
2021-10,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,703
2021-10,KT1VCrmywPNf8ZHH95HKHvYA4bBQJPa8g2sr,521
2021-10,KT1CNHwTyjFrKnCstRoMftyFVwoNzF6Xxhpy,704
2021-10,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1719
2021-10,KT1BHCumksALJQJ8q8to2EPigPW6qpyTr7Ng,754
2021-10,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1426
2021-10,KT1HbQepzV1nVGg8QVznG7z4RcHseD5kwqBn,28688
2021-10,tz1hjem5Rpf4KAVbwMLJet75TDb8HjAKnTYk,632
2021-10,KT1CExkW5WoKqoiv5An6uaZzN6i2Q3mxcqpW,1625
2021-10,KT1U2hs5eNdeCpHouAvQXGMzGFGJowbhjqmo,540
2021-10,KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,1949
2021-10,KT1D9PA7tvuCe9XnDskd2F67XwdrT4ueqjGe,1732
2021-10,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,1447
2021-10,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,6500
2021-10,KT1RRgK6eXvCWCiEGWhRZCSVGzhDzwXEEjS4,871
2021-10,KT1P8n2qzJjwMPbHJfi4o8xu6Pe3gaU3u2A3,1741
2021-10,KT193D4vozYnhGJQVtw7CoxxqphqUEEwK6Vb,1516
2021-10,KT1LN4LPSqTMS7Sd2CJw4bbDGRkMv2t68Fy9,931
2021-10,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1498
2021-10,KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,2634
2021-10,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1573
2021-10,KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,821
2021-10,KT1MsdyBSAMQwzvDH4jt2mxUKJvBSWZuPoRJ,2727
2021-10,KT1SMGUbj1J2HdCQicgFj9GXJFY4VisZJegm,1197
