Date,sender,out_degree
2018-10,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,1049
2018-10,tz1KtGwriE7VuLwT3LwuvU9Nv4wAxP7XZ57d,505
2018-10,tz1LBEKXaxQbd5Gtzbc1ATCwc3pppu81aWGc,1693
2018-10,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,532
2018-11,KT1WsKJqDiUr1mBSPbpjUfsEfGQiUk1wuCLd,550
2018-11,tz1SZxvD3FHWys9XZEzUZXH6ArzGuNHLUiUJ,51004
2018-11,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,605
2018-11,tz1i3nMJ5q8J6sELp52sAB85gRBb7ZhkyNoa,2084
2018-11,tz1NS1BF1kEz4EDNofXF7VGQ3aSXGYFz1v6a,63554
2018-11,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,730
2018-11,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,607
2018-11,tz1TZ9m5bUZPSoRzDRikF8NbX7TYT7U1vs7t,831
2018-11,tz1PBMghAEzmMvEN8xG7iPpFz1bmCAt5C3q2,83504
2018-11,tz1XmUTE5W5GqsP922gTXQTQnweAefv6ojhy,2684
2018-11,tz1c5tAZhrnRhwXTMxLG6tHKYToJHsHumVbj,11304
2018-12,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,620
2018-12,KT1WsKJqDiUr1mBSPbpjUfsEfGQiUk1wuCLd,555
2018-12,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,597
2018-12,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,629
2018-12,tz1NS1BF1kEz4EDNofXF7VGQ3aSXGYFz1v6a,29542
2018-12,tz1PBMghAEzmMvEN8xG7iPpFz1bmCAt5C3q2,23811
2018-7,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,886
2018-7,tz1hjem5Rpf4KAVbwMLJet75TDb8HjAKnTYk,928
2018-8,tz1gLp1d7SqUn7B6LYcDwQaeqJodPdzPL5tg,1475
2018-8,tz1VVJ45xvsfuzJuW9uLDvFghrGVJSjkLqR1,1292
2018-8,tz1SVTYK3iEDLcpPGnW5XD1ahJ1RCJjJDkfn,1293
2018-8,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,1516
2018-8,tz1LEbsdi6DMY2QfP2K1CAagP3D2cykSU88N,1292
2018-8,tz1U388B2xC7XcJHF1D2899bYBYFFkUy8gjn,1292
2018-9,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,1087
2018-9,tz1LBEKXaxQbd5Gtzbc1ATCwc3pppu81aWGc,1511
2019-1,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,597
2019-10,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,946
2019-10,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,1295
2019-10,tz1idorxEFjaWPcxe3eETT7V5gsVDuzqwS1G,530
2019-10,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,512
2019-10,tz1bbF9xEYRwAhP4HcKagTpPEayXBqrQn51B,7318
2019-10,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,2489
2019-10,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,505
2019-10,KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd,548
2019-10,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,629
2019-10,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,1263
2019-10,KT18vovyWhTYcoUUjhRaUvphKqzjNSQ1yYf3,620
2019-10,tz1MXFrtZoaXckE41bjUCSjAjAap3AFDSr3N,6132
2019-10,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,513
2019-10,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,699
2019-11,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,988
2019-11,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,501
2019-11,tz1MXFrtZoaXckE41bjUCSjAjAap3AFDSr3N,511
2019-11,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,766
2019-11,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,804
2019-11,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,872
2019-11,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,1806
2019-11,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,511
2019-11,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,751
2019-11,tz1idorxEFjaWPcxe3eETT7V5gsVDuzqwS1G,544
2019-11,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,668
2019-11,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,1348
2019-11,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,14257
2019-12,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,671
2019-12,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,751
2019-12,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,1186
2019-12,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,11875
2019-12,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1028
2019-12,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,1424
2019-12,tz1MoonPbyMJSqMVsVwExgVc5egnv18CgSDq,541
2019-12,tz1VwmmesDxud2BJEyDKUTV5T5VEP8tGBKGD,501
2019-12,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,819
2019-12,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,953
2019-12,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,1067
2019-12,tz2FCNBrERXtaTtNX6iimR1UJ5JSDxvdHM93,602
2019-12,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,3076
2019-12,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,605
2019-12,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,586
2019-12,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1392
2019-12,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,939
2019-2,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,592
2019-3,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,594
2019-3,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,698
2019-3,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,576
2019-3,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,574
2019-4,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,743
2019-4,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,585
2019-4,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,640
2019-4,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1062
2019-4,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,685
2019-5,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,675
2019-5,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,647
2019-5,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,581
2019-5,KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd,750
2019-5,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1118
2019-5,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,836
2019-6,KT18vovyWhTYcoUUjhRaUvphKqzjNSQ1yYf3,524
2019-6,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1266
2019-6,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,569
2019-6,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,970
2019-6,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,734
2019-6,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,708
2019-6,KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd,640
2019-7,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,1137
2019-7,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,747
2019-7,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,10016
2019-7,KT18vovyWhTYcoUUjhRaUvphKqzjNSQ1yYf3,576
2019-7,KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd,610
2019-7,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,552
2019-7,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1061
2019-7,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,504
2019-8,KT18vovyWhTYcoUUjhRaUvphKqzjNSQ1yYf3,580
2019-8,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,896
2019-8,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,645
2019-8,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,524
2019-8,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,726
2019-8,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,1220
2019-8,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,6873
2019-8,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,503
2019-8,tz1TDSzgaEGahMeWrkaqFC2VQKE9JBVHJQ8k,655
2019-8,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,500
2019-8,KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd,578
2019-9,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,692
2019-9,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,3493
2019-9,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,1118
2019-9,KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd,563
2019-9,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,654
2019-9,KT1DzGefKWdrwWn9HxcYtKR46todiC66bxsH,1257
2019-9,KT18vovyWhTYcoUUjhRaUvphKqzjNSQ1yYf3,629
2019-9,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,517
2019-9,KT18yTsDxUbVrenxZsbFSx6Ai72hRHod9pHV,501
2020-1,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,626
2020-1,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,2513
2020-1,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,892
2020-1,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,848
2020-1,tz1QH3G2btaWc1vRLNsEfx2gHM7Ad81TeRit,513
2020-1,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,809
2020-1,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,1582
2020-1,tz1MoonPbyMJSqMVsVwExgVc5egnv18CgSDq,611
2020-1,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,16372
2020-1,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,695
2020-1,tz1VwmmesDxud2BJEyDKUTV5T5VEP8tGBKGD,9460
2020-1,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,934
2020-1,tz1g4o4a2wxpzJ7EgG3onFM5TLaPyiRFjFhL,513
2020-1,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,606
2020-1,tz2FCNBrERXtaTtNX6iimR1UJ5JSDxvdHM93,1001
2020-1,tz1Ywgcavxq9D6hL32Q2AQWHAux9MrWqGoZC,613
2020-1,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,966
2020-1,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,873
2020-1,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1184
2020-10,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,6002
2020-10,tz1TDSi2iE2pAzvTAXKq6raSbDuPiShh5wgu,1207
2020-10,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,626
2020-10,tz1TDSWesFo3EAzSUEyYJosdP9hRbDxk94Ua,581
2020-10,tz1TDS7BsNWczhiq1qGGfDxioY2d2WQxvahe,589
2020-10,tz1Pm31zkj5tryYwhuqE7hhzYnULzrA5g5cf,1304
2020-10,tz1TDSLd4eMT7QSwKfw4wB3ua4UoVuayJJo5,574
2020-10,tz1ggJg924JdWdww6oLGFksRgKctfrDMUNfE,1283
2020-10,tz1Ywgcavxq9D6hL32Q2AQWHAux9MrWqGoZC,748
2020-10,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,1137
2020-10,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,2137
2020-10,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,3566
2020-10,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,2412
2020-10,tz1TDSahjxEYPazcsrzxyX2gHqTzFvkcwUrP,581
2020-10,tz1STpayh8rNYqpxVf3x86pWpzmcKwmrMvNv,606
2020-10,tz1MdSsDBG8k8q1pxZrdpSC2Aw49ukFs8ACy,1526
2020-10,tz1Zrqm4TkJwqTxm5TiyVFh6taXG4Wrq7tko,1435
2020-10,tz1XTZM55hF7g98CzY88MXWhmK8QioGXHtuY,1386
2020-10,tz1dbfppLAAxXZNtf2SDps7rch3qfUznKSoK,661
2020-10,tz1W1en9UpMCH4ZJL8wQCh8JDKCZARyVx2co,12064
2020-10,tz1TDSJ2F9x7m7FfwZDxtqevRJK7xfFi5XUo,578
2020-10,tz1TDSjPFStYcD8cr4JyWyyqwBt1M9WARvme,573
2020-10,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,2447
2020-10,tz1iVCqjMRG7MfBoFnVjbLQyeLAeJQfLxXze,575
2020-10,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,792
2020-10,tz3adcvQaKXTCg12zbninqo3q8ptKKtDFTLv,538
2020-10,tz1c9HEyZdAWXZCLE7h3KcZCyykjZr7VY3QM,690
2020-10,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,1074
2020-10,tz1RV1MBbZMR68tacosb7Mwj6LkbPSUS1er1,597
2020-10,tz1TDSR4jhfb1LHeusVGMRBjZaLH6xAQWMfG,584
2020-10,tz1TDSDUUe2Pc5UqR7ZKmyS5URaL6EdtEh1b,1228
2020-10,tz1MHDcPPMZsK9mPA8XwUSw5kNqoJG3pXJ2f,766
2020-10,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,620
2020-10,tz1TDSNJcq2sKtxjRBdMoqkr72yaVWFJiTrN,579
2020-10,tz1g4o4a2wxpzJ7EgG3onFM5TLaPyiRFjFhL,823
2020-10,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,819
2020-10,tz1TDShnpCSsLVJkBW29wNetEFFYeeNxMSVf,580
2020-10,tz1dXCHSN8uwnappk4uet1WQeuvbaJog4Jwi,1768
2020-10,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,17898
2020-10,tz1fishChEERnSesm8mHe7xsJJwymbHVLcYf,1987
2020-10,tz1TDSN5XSVRFSLsQVUHdzBKvYkPRrFySpRJ,579
2020-10,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,2384
2020-10,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,772
2020-10,tz1TDSxFVDJhi2kttgM45PmhkpWRzfhqAozy,572
2020-10,tz1TDS3hdLzjpCDF4C8eA6xgW23WZKjLyM8t,578
2020-10,tz1MoonPbyMJSqMVsVwExgVc5egnv18CgSDq,1389
2020-10,tz1LonSbajvsh48sEp35EHrYNAWi6hUXz1vX,544
2020-10,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,1252
2020-11,tz1Pm31zkj5tryYwhuqE7hhzYnULzrA5g5cf,1200
2020-11,tz1TDSLd4eMT7QSwKfw4wB3ua4UoVuayJJo5,793
2020-11,tz1W1en9UpMCH4ZJL8wQCh8JDKCZARyVx2co,13960
2020-11,tz1fishChEERnSesm8mHe7xsJJwymbHVLcYf,2076
2020-11,tz1dbfppLAAxXZNtf2SDps7rch3qfUznKSoK,679
2020-11,tz1TDSWesFo3EAzSUEyYJosdP9hRbDxk94Ua,798
2020-11,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,1269
2020-11,tz1dXCHSN8uwnappk4uet1WQeuvbaJog4Jwi,1818
2020-11,tz1MdSsDBG8k8q1pxZrdpSC2Aw49ukFs8ACy,1605
2020-11,tz1ggJg924JdWdww6oLGFksRgKctfrDMUNfE,1208
2020-11,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,964
2020-11,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,540
2020-11,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,635
2020-11,tz1TDSJ2F9x7m7FfwZDxtqevRJK7xfFi5XUo,805
2020-11,tz1TDSN5XSVRFSLsQVUHdzBKvYkPRrFySpRJ,790
2020-11,tz1c9HEyZdAWXZCLE7h3KcZCyykjZr7VY3QM,722
2020-11,tz1RV1MBbZMR68tacosb7Mwj6LkbPSUS1er1,642
2020-11,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,6932
2020-11,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1110
2020-11,tz1STpayh8rNYqpxVf3x86pWpzmcKwmrMvNv,568
2020-11,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,4024
2020-11,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,870
2020-11,tz1MoonPbyMJSqMVsVwExgVc5egnv18CgSDq,1897
2020-11,tz1TDSR4jhfb1LHeusVGMRBjZaLH6xAQWMfG,804
2020-11,tz1TDSahjxEYPazcsrzxyX2gHqTzFvkcwUrP,809
2020-11,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,28576
2020-11,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,2375
2020-11,tz1TDSjPFStYcD8cr4JyWyyqwBt1M9WARvme,810
2020-11,tz1TDS7BsNWczhiq1qGGfDxioY2d2WQxvahe,801
2020-11,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,572
2020-11,tz1Zrqm4TkJwqTxm5TiyVFh6taXG4Wrq7tko,1566
2020-11,tz1LonSbajvsh48sEp35EHrYNAWi6hUXz1vX,611
2020-11,tz1TDSxFVDJhi2kttgM45PmhkpWRzfhqAozy,795
2020-11,tz1TDS3hdLzjpCDF4C8eA6xgW23WZKjLyM8t,807
2020-11,tz1TDSDUUe2Pc5UqR7ZKmyS5URaL6EdtEh1b,808
2020-11,tz1TDShnpCSsLVJkBW29wNetEFFYeeNxMSVf,809
2020-11,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,3081
2020-11,tz1TDSi2iE2pAzvTAXKq6raSbDuPiShh5wgu,800
2020-11,tz1TDSNJcq2sKtxjRBdMoqkr72yaVWFJiTrN,811
2020-11,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,2395
2020-11,tz1XTZM55hF7g98CzY88MXWhmK8QioGXHtuY,1389
2020-11,tz1g4o4a2wxpzJ7EgG3onFM5TLaPyiRFjFhL,815
2020-11,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1225
2020-11,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,1253
2020-11,tz1Ywgcavxq9D6hL32Q2AQWHAux9MrWqGoZC,760
2020-11,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,605
2020-11,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,960
2020-11,tz1iVCqjMRG7MfBoFnVjbLQyeLAeJQfLxXze,638
2020-11,tz3adcvQaKXTCg12zbninqo3q8ptKKtDFTLv,554
2020-12,tz1dXCHSN8uwnappk4uet1WQeuvbaJog4Jwi,1955
2020-12,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,769
2020-12,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,585
2020-12,tz1TDSWesFo3EAzSUEyYJosdP9hRbDxk94Ua,925
2020-12,tz1STpayh8rNYqpxVf3x86pWpzmcKwmrMvNv,542
2020-12,tz1LsnEuv4fLsgxU9HJK21v8zHwcuBjb99Cd,882
2020-12,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,723
2020-12,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,1312
2020-12,tz1cNARmnRRrvZgspPr2rSTUWq5xtGTuKuHY,2409
2020-12,tz1TDSR4jhfb1LHeusVGMRBjZaLH6xAQWMfG,926
2020-12,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,2266
2020-12,tz1Ywgcavxq9D6hL32Q2AQWHAux9MrWqGoZC,760
2020-12,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,720
2020-12,tz1dbfppLAAxXZNtf2SDps7rch3qfUznKSoK,695
2020-12,tz1TDSxFVDJhi2kttgM45PmhkpWRzfhqAozy,929
2020-12,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,8029
2020-12,tz1RV1MBbZMR68tacosb7Mwj6LkbPSUS1er1,662
2020-12,tz1fishChEERnSesm8mHe7xsJJwymbHVLcYf,2164
2020-12,tz1TDSahjxEYPazcsrzxyX2gHqTzFvkcwUrP,930
2020-12,tz1TDSN5XSVRFSLsQVUHdzBKvYkPRrFySpRJ,940
2020-12,tz1Zrqm4TkJwqTxm5TiyVFh6taXG4Wrq7tko,1620
2020-12,tz1TDS7BsNWczhiq1qGGfDxioY2d2WQxvahe,932
2020-12,tz3adcvQaKXTCg12zbninqo3q8ptKKtDFTLv,565
2020-12,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,2752
2020-12,tz1MoonPbyMJSqMVsVwExgVc5egnv18CgSDq,1565
2020-12,tz1TDSi2iE2pAzvTAXKq6raSbDuPiShh5wgu,926
2020-12,tz1TDSLd4eMT7QSwKfw4wB3ua4UoVuayJJo5,930
2020-12,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,1272
2020-12,tz1TDSDUUe2Pc5UqR7ZKmyS5URaL6EdtEh1b,939
2020-12,tz1YrmJw6Lje27gWqZ94gU9mNavEjkHu1xGc,560
2020-12,tz1TDSjPFStYcD8cr4JyWyyqwBt1M9WARvme,925
2020-12,tz1TDSNJcq2sKtxjRBdMoqkr72yaVWFJiTrN,928
2020-12,tz1g4o4a2wxpzJ7EgG3onFM5TLaPyiRFjFhL,788
2020-12,tz1aQWeRw2MJpvvurJb78nwSpK8nvNg6EoCc,761
2020-12,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,2866
2020-12,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1066
2020-12,tz1TDS3hdLzjpCDF4C8eA6xgW23WZKjLyM8t,931
2020-12,tz1TDShnpCSsLVJkBW29wNetEFFYeeNxMSVf,922
2020-12,tz1iVCqjMRG7MfBoFnVjbLQyeLAeJQfLxXze,683
2020-12,tz1W1en9UpMCH4ZJL8wQCh8JDKCZARyVx2co,16328
2020-12,tz1ggJg924JdWdww6oLGFksRgKctfrDMUNfE,1141
2020-12,tz1MdSsDBG8k8q1pxZrdpSC2Aw49ukFs8ACy,1718
2020-12,tz1c9HEyZdAWXZCLE7h3KcZCyykjZr7VY3QM,743
2020-12,tz1XTZM55hF7g98CzY88MXWhmK8QioGXHtuY,1409
2020-12,tz1LonSbajvsh48sEp35EHrYNAWi6hUXz1vX,654
2020-12,tz1TDSJ2F9x7m7FfwZDxtqevRJK7xfFi5XUo,928
2020-12,tz1Mzpyj3Ebut8oJ38uvzm9eaZQtSTryC3Kx,30250
2020-12,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,4643
2020-12,tz1Pm31zkj5tryYwhuqE7hhzYnULzrA5g5cf,1194
2020-2,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,2001
2020-2,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,838
2020-2,tz1SYq214SCBy9naR6cvycQsYcUGpBqQAE8d,1041
2020-2,tz1MoonPbyMJSqMVsVwExgVc5egnv18CgSDq,651
2020-2,tz1Zrqm4TkJwqTxm5TiyVFh6taXG4Wrq7tko,562
2020-2,tz1McSBdMYdqS6ELbH7X9n2gLotCshiUbgiL,736
2020-2,tz1QGsTUoxykTQAm7jKnkaw93BmSNKvtW2Me,861
2020-2,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,874
2020-2,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,725
2020-2,tz1QH3G2btaWc1vRLNsEfx2gHM7Ad81TeRit,726
2020-2,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,2235
